year,rank,city,med_park_size_data,med_park_size_points,park_pct_city_data,park_pct_city_points,pct_near_park_data,pct_near_park_points,spend_per_resident_data,spend_per_resident_points,basketball_data,basketball_points,dogpark_data,dogpark_points,playground_data,playground_points,rec_sr_data,rec_sr_points,restroom_data,restroom_points,splashground_data,splashground_points,amenities_points,total_points,total_pct,city_dup,park_benches,latitude,longitude
2017.0,63.0,Garland,9.5,19.0,7%,7.0,56%,16.0,71,7.0,2.3,7.0,0.0,0.0,1.5,4.0,0.7,8.0,,,,,5.0,45.0,,Garland,2.5,32.91,-96.6304
2017.0,63.0,Glendale,4.8,9.0,6%,5.0,72%,25.0,30,2.0,4.6,17.0,1.2,12.0,4.0,16.0,0.7,8.0,,,,,13.0,45.0,,Glendale,2.5,33.5791,-112.2311
2017.0,63.0,Lexington,11.1,20.0,2%,2.0,51%,13.0,82,9.0,3.9,14.0,1.6,16.0,2.0,6.0,0.4,5.0,,,,,10.0,45.0,,Lexington,2.5,38.0423,-84.4587
2017.0,63.0,Riverside,12.7,20.0,7%,6.0,47%,11.0,68,7.0,3.1,10.0,1.3,12.0,1.5,4.0,1.2,14.0,,,,,10.0,45.0,,Riverside,2.5,33.9381,-117.3949
2017.0,63.0,Toledo,5.5,11.0,6%,6.0,76%,27.0,44,4.0,1.9,6.0,0.7,6.0,2.8,10.0,0.1,1.0,,,,,6.0,45.0,,Toledo,2.5,41.6638,-83.5827
2017.0,69.0,Greensboro,5.0,9.0,9%,9.0,60%,18.0,67,7.0,2.5,8.0,0.8,6.0,4.0,15.0,0.9,11.0,,,,,10.0,44.0,,Greensboro,2.0,36.0956,-79.8271
2017.0,69.0,San,11.6,20.0,10%,10.0,38%,6.0,95,11.0,1.7,5.0,0.8,6.0,1.7,5.0,0.7,9.0,,,,,6.0,44.0,,San Antonio,2.0,37.7558,-122.4449
2017.0,71.0,Bakersfield,9.0,18.0,6%,5.0,43%,9.0,80,9.0,2.1,6.0,2.3,20.0,3.2,12.0,0.5,5.0,,,,,11.0,43.5,,Bakersfield,2.0,35.3529,-119.0359
2017.0,72.0,Durham,9.0,18.0,4%,3.0,48%,12.0,73,8.0,2.0,6.0,1.3,13.0,2.5,9.0,0.9,10.0,,,,,10.0,42.5,,Durham,2.0,35.9792,-78.9022
2017.0,72.0,Reno,4.3,8.0,5%,5.0,71%,25.0,49,4.0,3.9,14.0,0.8,7.0,3.0,11.0,0.3,4.0,,,,,9.0,42.5,,Reno,2.0,39.5497,-119.8483
2017.0,74.0,Los,4.8,9.0,13%,13.0,54%,15.0,85,9.0,0.8,1.0,0.3,1.0,1.1,2.0,1.1,13.0,,,,,4.0,41.5,,Los Angeles,2.0,34.1141,-118.4068
2017.0,75.0,Chula,7.1,14.0,7%,7.0,53%,15.0,44,4.0,2.1,6.0,1.2,11.0,3.0,11.0,0.7,8.0,,,,,9.0,41.0,,Chula Vista,2.0,32.6281,-117.0144
2017.0,75.0,Detroit,2.4,4.0,6%,6.0,78%,28.0,21,1.0,3.2,11.0,0.6,5.0,4.7,19.0,0.4,4.0,,,,,10.0,41.0,,Detroit,2.0,42.3834,-83.1024
2017.0,75.0,Santa,6.0,12.0,4%,4.0,72%,25.0,46,4.0,1.2,3.0,0.0,0.0,1.3,3.0,0.9,10.0,,,,,4.0,41.0,,Santa Ana,2.0,33.7367,-117.8819
2017.0,75.0,Stockton,6.0,12.0,3%,2.0,71%,25.0,24,1.0,3.8,13.0,1.0,10.0,2.5,9.0,0.4,5.0,,,,,9.0,41.0,,Stockton,2.0,37.9765,-121.3109
2017.0,79.0,El,3.7,7.0,19%,20.0,49%,12.0,34,2.0,2.4,7.0,0.4,3.0,2.7,10.0,0.8,9.0,,,,,7.0,40.0,,El Paso,2.0,31.8476,-106.43
2017.0,79.0,Fort,7.5,15.0,6%,5.0,55%,16.0,78,8.0,1.4,3.0,0.2,1.0,2.4,8.0,0.3,3.0,,,,,4.0,40.0,,Fort Worth,2.0,32.7817,-97.3474
2017.0,81.0,Houston,6.0,12.0,14%,15.0,47%,12.0,35,2.0,2.2,7.0,0.6,5.0,1.9,6.0,0.6,7.0,,,,,6.0,39.0,,Houston,2.0,29.786,-95.3885
2017.0,81.0,Newark,1.0,1.0,6%,6.0,90%,35.0,26,1.0,1.5,4.0,0.0,0.0,0.8,1.0,0.9,10.0,,,,,4.0,39.0,,Newark,2.0,40.7245,-74.1725
2017.0,81.0,Wichita,10.8,20.0,5%,4.0,51%,13.0,51,5.0,1.0,2.0,0.8,7.0,2.2,7.0,0.5,5.0,,,,,5.0,39.0,,Wichita,2.0,37.6895,-97.3443
2017.0,84.0,Memphis,10.0,20.0,5%,4.0,42%,8.0,54,5.0,3.0,10.0,0.5,3.0,1.8,6.0,1.0,12.0,,,,,8.0,37.5,,Memphis,1.5,35.1087,-89.9663
2017.0,85.0,Irving,4.1,8.0,5%,5.0,58%,17.0,59,6.0,1.2,3.0,0.9,8.0,3.3,12.0,0.9,10.0,,,,,8.0,36.5,,Irving,1.5,32.8583,-96.9702
2017.0,85.0,Lubbock,9.7,19.0,3%,2.0,53%,15.0,46,4.0,1.1,2.0,0.0,0.0,2.5,9.0,0.4,5.0,,,,,4.0,36.5,,Lubbock,1.5,33.5657,-101.8879
2017.0,85.0,Tucson,5.1,10.0,3%,2.0,57%,17.0,71,7.0,1.2,3.0,1.5,15.0,1.8,5.0,0.8,10.0,,,,,8.0,36.5,,Tucson,1.5,32.1541,-110.8787
2017.0,88.0,Oklahoma,6.7,13.0,7%,7.0,42%,9.0,72,7.0,2.3,7.0,0.6,4.0,2.1,7.0,0.9,11.0,,,,,7.0,36.0,,Oklahoma City,1.5,35.4676,-97.5136
2017.0,89.0,Baton,4.3,8.0,3%,2.0,50%,13.0,51,5.0,5.1,19.0,0.9,8.0,2.9,10.0,2.9,20.0,,,,,14.0,35.0,,Baton Rouge,1.5,30.442,-91.1311
2017.0,90.0,Fresno,3.6,7.0,4%,3.0,61%,19.0,38,3.0,3.6,13.0,1.2,12.0,1.5,4.0,0.3,4.0,,,,,8.0,33.5,,Fresno,1.5,36.783,-119.7939
2017.0,90.0,Hialeah,4.6,9.0,1%,1.0,61%,19.0,38,3.0,3.1,11.0,0.0,0.0,0.7,1.0,1.6,19.0,,,,,8.0,33.5,,Hialeah,1.5,25.8696,-80.3045
2017.0,90.0,Jacksonville,5.6,11.0,14%,14.0,32%,3.0,33,2.0,1.8,5.0,0.6,4.0,3.3,12.0,1.4,17.0,,,,,10.0,33.5,,Jacksonville,1.5,30.3322,-81.6749
2017.0,93.0,Laredo,4.1,8.0,2%,1.0,49%,12.0,66,7.0,10.2,20.0,0.4,2.0,2.4,8.0,1.0,12.0,,,,,11.0,32.5,,Laredo,1.5,27.5625,-99.4874
2017.0,93.0,Winston-Salem,9.8,19.0,4%,4.0,35%,5.0,42,3.0,1.3,3.0,0.4,3.0,1.9,6.0,1.5,18.0,,,,,8.0,32.5,,Winston-Salem,1.5,36.1029,-80.261
2017.0,95.0,Mesa,2.7,5.0,3%,2.0,63%,20.0,69,7.0,2.7,9.0,0.4,3.0,1.4,3.0,0.2,2.0,,,,,4.0,31.5,,Mesa,1.5,33.4015,-111.7178
2017.0,96.0,Louisville,7.7,15.0,7%,7.0,34%,4.0,50,4.0,2.3,7.0,0.9,8.0,2.4,8.0,0.5,6.0,,,,,7.0,31.0,,Louisville,1.5,38.1663,-85.6485
2017.0,97.0,Charlotte,16.6,20.0,4%,4.0,27%,1.0,45,4.0,1.3,3.0,0.7,6.0,2.3,8.0,0.6,7.0,,,,,6.0,29.0,,Charlotte,1.0,35.2083,-80.8303
2017.0,98.0,Fort,4.0,7.0,3%,3.0,44%,10.0,79,8.0,1.8,5.0,0.8,7.0,2.3,8.0,0.4,5.0,,,,,6.0,28.5,,Fort Wayne,1.0,32.7817,-97.3474
2017.0,98.0,Indianapolis,9.8,19.0,5%,5.0,32%,3.0,35,2.0,2.2,7.0,0.5,3.0,1.5,4.0,0.5,6.0,,,,,5.0,28.5,,Indianapolis,1.0,39.7771,-86.1458
2016.0,1.0,Minneapolis,6.5,12.0,15%,16.0,95%,39.0,224,20.0,3.9,16.0,1.8,20.0,2.8,11.0,2.6,20.0,,,,,17.0,104.0,86.5,Minneapolis,5.0,44.9635,-93.2678
2016.0,2.0,St.,3.7,7.0,15%,16.0,96%,39.0,212,20.0,4.2,17.0,1.4,15.0,3.9,16.0,1.8,20.0,,,,,17.0,99.0,82.5,St. Paul,5.0,38.6359,-90.2451
2016.0,3.0,Washington,0.8,1.0,22%,20.0,97%,40.0,287,20.0,4.1,17.0,1.7,19.0,1.7,6.0,2.4,20.0,,,,,16.0,97.0,81.0,"Washington, D.C.",5.0,38.9047,-77.0163
2016.0,4.0,Arlington,2.1,4.0,11%,12.0,98%,40.0,235,20.0,4.0,16.0,3.6,20.0,4.6,19.0,1.5,19.0,,,,,19.0,95.0,79.0,"Arlington, Virginia",4.5,32.6998,-97.125
2016.0,5.0,San,1.8,3.0,19%,20.0,99%,40.0,223,20.0,1.9,6.0,3.5,20.0,1.9,7.0,0.6,8.0,,,,,10.0,93.0,77.5,San Francisco,4.5,37.7558,-122.4449
2016.0,6.0,Portland,4.6,9.0,18%,19.0,85%,33.0,154,18.0,3.8,15.0,5.4,20.0,2.1,8.0,0.6,7.0,,,,,13.0,92.0,76.5,Portland,4.5,45.5371,-122.65
2016.0,7.0,New,1.0,1.0,21%,20.0,97%,40.0,186,20.0,3.5,14.0,1.5,17.0,2.0,7.0,0.1,1.0,,,,,10.0,91.0,76.0,New York,4.5,40.6943,-73.9249
2016.0,8.0,Irvine,6.4,12.0,20%,20.0,75%,27.0,227,20.0,2.6,9.0,0.4,4.0,2.8,11.0,1.4,18.0,,,,,11.0,90.0,75.0,Irvine,4.5,33.6772,-117.7738
2016.0,9.0,Boston,1.7,3.0,17%,19.0,98%,40.0,122,14.0,3.8,15.0,1.1,12.0,2.9,11.0,1.0,12.0,,,,,13.0,89.0,74.0,Boston,4.5,42.3188,-71.0852
2016.0,10.0,Cincinnati,4.3,8.0,14%,15.0,71%,25.0,181,20.0,5.2,20.0,1.3,15.0,5.1,20.0,2.3,20.0,,,,,19.0,87.0,72.5,Cincinnati,4.0,39.1413,-84.506
2016.0,10.0,Madison,4.7,9.0,13%,14.0,90%,35.0,122,14.0,10.8,20.0,4.2,20.0,7.3,20.0,0.1,1.0,,,,,15.0,87.0,72.5,Madison,4.0,43.0822,-89.393
2016.0,12.0,San,6.8,13.0,22%,20.0,78%,29.0,113,13.0,2.9,11.0,1.1,12.0,1.9,7.0,1.0,12.0,,,,,11.0,86.0,71.5,San Diego,4.0,37.7558,-122.4449
2016.0,13.0,Seattle,2.4,4.0,12%,13.0,93%,37.0,275,20.0,1.9,6.0,2.2,20.0,2.3,9.0,0.8,10.0,,,,,11.0,85.0,71.0,Seattle,4.0,47.6211,-122.3244
2016.0,14.0,Oakland,2.5,4.0,18%,20.0,85%,33.0,143,17.0,2.7,10.0,0.7,8.0,1.8,6.0,1.2,15.0,,,,,10.0,84.0,70.0,Oakland,4.0,37.7904,-122.2166
2016.0,15.0,Chicago,2.2,4.0,9%,10.0,92%,37.0,172,20.0,2.9,11.0,0.8,9.0,2.4,9.0,1.9,20.0,,,,,12.0,83.0,69.0,Chicago,4.0,41.8375,-87.6866
2016.0,16.0,Aurora,7.9,15.0,11%,11.0,86%,33.0,132,16.0,1.6,5.0,0.9,9.0,2.3,9.0,0.3,3.0,,,,,7.0,82.0,68.5,Aurora,4.0,39.7083,-104.7237
2016.0,17.0,Sacramento,5.5,10.0,9%,9.0,79%,29.0,148,18.0,2.7,10.0,2.3,20.0,4.0,16.0,1.0,13.0,,,,,15.0,81.0,67.5,Sacramento,4.0,38.5677,-121.4685
2016.0,18.0,Plano,13.3,20.0,11%,12.0,74%,27.0,125,15.0,1.8,6.0,0.4,3.0,2.6,10.0,0.4,4.0,,,,,6.0,80.0,66.5,Plano,4.0,33.0502,-96.7486
2016.0,18.0,St.,3.5,6.0,16%,17.0,73%,26.0,132,16.0,2.5,9.0,2.4,20.0,3.5,14.0,1.3,16.0,,,,,15.0,80.0,66.5,St. Petersburg,4.0,38.6359,-90.2451
2016.0,20.0,Albuquerque,4.3,8.0,24%,20.0,82%,31.0,59,6.0,2.2,8.0,2.3,20.0,2.9,11.0,1.1,14.0,,,,,13.0,78.0,65.0,Albuquerque,3.5,35.1054,-106.6465
2016.0,20.0,Denver,6.1,12.0,8%,8.0,86%,33.0,109,13.0,1.6,5.0,1.4,15.0,3.9,16.0,0.9,12.0,,,,,12.0,78.0,65.0,Denver,3.5,39.762,-104.8758
2016.0,22.0,Long,3.0,5.0,10%,11.0,80%,30.0,186,20.0,1.6,5.0,1.9,20.0,1.1,3.0,1.1,15.0,,,,,11.0,77.0,64.0,Long Beach,3.5,33.7977,-118.167
2016.0,22.0,Philadelphia,3.6,7.0,13%,14.0,93%,37.0,65,7.0,4.1,17.0,0.3,3.0,1.7,6.0,2.1,20.0,,,,,12.0,77.0,64.0,Philadelphia,3.5,40.0077,-75.1339
2016.0,22.0,St.,1.4,2.0,10%,10.0,90%,36.0,151,18.0,2.1,7.0,1.6,18.0,2.4,9.0,0.6,8.0,,,,,11.0,77.0,64.0,St. Louis,3.5,38.6359,-90.2451
2016.0,25.0,Henderson,7.6,15.0,13%,14.0,49%,13.0,178,20.0,3.6,14.0,5.4,20.0,3.1,12.0,0.6,7.0,,,,,13.0,75.0,62.5,Henderson,3.5,36.0133,-115.0381
2016.0,25.0,Omaha,7.0,13.0,14%,15.0,78%,29.0,74,8.0,2.0,7.0,0.5,5.0,4.4,18.0,0.7,9.0,,,,,10.0,75.0,62.5,Omaha,3.5,41.2627,-96.0529
2016.0,27.0,Fremont,7.5,14.0,38%,20.0,62%,20.0,121,14.0,2.2,7.0,0.4,4.0,1.9,7.0,0.5,7.0,,,,,6.0,74.0,61.5,Fremont,3.5,37.5265,-121.9843
2016.0,27.0,Honolulu,2.3,4.0,33%,20.0,84%,32.0,50,5.0,5.8,20.0,0.6,6.0,1.3,4.0,1.9,20.0,,,,,13.0,74.0,61.5,Honolulu,3.5,21.3294,-157.846
2016.0,27.0,Lincoln,6.5,12.0,7%,7.0,86%,33.0,86,10.0,3.3,13.0,0.7,8.0,4.9,20.0,0.5,6.0,,,,,12.0,74.0,61.5,Lincoln,3.5,40.8099,-96.6784
2016.0,27.0,Milwaukee,4.6,9.0,9%,9.0,88%,34.0,89,10.0,5.7,20.0,0.5,5.0,2.8,11.0,0.9,12.0,,,,,12.0,74.0,61.5,Milwaukee,3.5,43.0642,-87.9675
2016.0,31.0,Anchorage,4.4,8.0,84%,20.0,71%,25.0,77,9.0,2.7,10.0,2.3,20.0,2.8,11.0,0.3,3.0,,,,,11.0,73.0,61.0,Anchorage,3.5,61.1508,-149.1091
2016.0,31.0,Las,7.8,15.0,6%,6.0,70%,24.0,133,16.0,1.0,2.0,4.1,20.0,3.7,15.0,0.7,9.0,,,,,12.0,73.0,61.0,Las Vegas,3.5,36.2333,-115.2654
2016.0,31.0,San,3.9,7.0,14%,16.0,72%,25.0,131,15.0,1.5,5.0,1.0,11.0,2.7,10.0,1.1,14.0,,,,,10.0,73.0,61.0,San Jose,3.5,37.7558,-122.4449
2016.0,31.0,Virginia,4.1,8.0,16%,17.0,58%,18.0,171,20.0,3.4,13.0,0.7,7.0,4.1,16.0,0.3,4.0,,,,,10.0,73.0,61.0,Virginia Beach,3.5,36.7335,-76.0435
2016.0,35.0,North,5.7,11.0,26%,20.0,58%,18.0,145,17.0,2.2,8.0,0.4,4.0,2.4,9.0,0.2,2.0,,,,,6.0,72.0,60.0,North Las Vegas,3.5,36.2883,-115.0888
2016.0,36.0,Jersey,0.6,1.0,18%,20.0,91%,36.0,29,2.0,2.6,10.0,2.3,20.0,1.4,4.0,1.0,13.0,,,,,12.0,71.0,59.0,Jersey City,3.5,40.7184,-74.0686
2016.0,36.0,Kansas,11.6,20.0,9%,9.0,65%,22.0,120,14.0,1.6,5.0,0.6,7.0,2.3,8.0,0.4,5.0,,,,,6.0,71.0,59.0,Kansas City,3.5,39.1238,-94.5541
2016.0,36.0,Raleigh,4.4,8.0,14%,15.0,54%,15.0,163,19.0,5.4,20.0,0.7,7.0,2.2,8.0,1.7,20.0,,,,,14.0,71.0,59.0,Raleigh,3.5,35.8324,-78.6429
2016.0,39.0,Pittsburgh,1.7,3.0,8%,9.0,84%,32.0,64,7.0,3.7,15.0,2.0,20.0,4.2,17.0,1.7,20.0,,,,,18.0,69.0,57.5,Pittsburgh,3.0,40.4397,-79.9763
2016.0,39.0,Tampa,4.5,8.0,7%,7.0,60%,19.0,153,18.0,4.9,20.0,3.4,20.0,2.3,9.0,1.8,20.0,,,,,17.0,69.0,57.5,Tampa,3.0,27.9945,-82.4447
2016.0,41.0,New,1.8,3.0,26%,20.0,76%,28.0,90,10.0,1.7,5.0,0.8,8.0,2.5,10.0,0.5,6.0,,,,,7.0,68.0,56.5,New Orleans,3.0,40.6943,-73.9249
2016.0,41.0,Scottsdale,13.5,20.0,25%,20.0,37%,6.0,116,13.0,1.5,5.0,1.3,15.0,1.6,5.0,0.8,10.0,,,,,9.0,68.0,56.5,Scottsdale,3.0,33.6872,-111.8651
2016.0,43.0,Boise,7.3,14.0,9%,9.0,60%,19.0,103,12.0,2.3,8.0,2.3,20.0,3.7,15.0,0.5,5.0,,,,,12.0,66.0,55.0,Boise,3.0,43.6005,-116.2308
2016.0,43.0,Cleveland,3.4,6.0,6%,6.0,79%,30.0,97,11.0,6.0,20.0,0.5,5.0,3.1,12.0,1.1,15.0,,,,,13.0,66.0,55.0,Cleveland,3.0,41.4764,-81.6805
2016.0,43.0,Colorado,6.6,13.0,9%,10.0,69%,24.0,58,6.0,4.1,16.0,1.8,20.0,3.1,12.0,0.3,4.0,,,,,13.0,66.0,55.0,Colorado Springs,3.0,38.8674,-104.7605
2016.0,43.0,Norfolk,4.4,8.0,6%,6.0,71%,25.0,73,8.0,8.2,20.0,4.5,20.0,4.2,17.0,2.0,20.0,,,,,19.0,66.0,55.0,Norfolk,3.0,36.8945,-76.259
2016.0,47.0,Austin,10.0,19.0,15%,16.0,48%,12.0,92,10.0,1.8,6.0,1.4,15.0,1.2,4.0,0.5,7.0,,,,,8.0,65.0,54.0,Austin,3.0,30.3005,-97.7522
2016.0,48.0,Richmond,3.9,7.0,5%,5.0,74%,27.0,77,8.0,6.8,20.0,0.9,10.0,3.8,15.0,1.8,20.0,,,,,16.0,63.0,52.5,Richmond,3.0,37.5295,-77.4756
2016.0,49.0,Baltimore,0.8,1.0,10%,10.0,85%,33.0,71,8.0,1.6,5.0,0.3,3.0,3.2,13.0,1.3,17.0,,,,,10.0,62.0,51.5,Baltimore,2.5,39.3051,-76.6144
2016.0,49.0,Phoenix,14.6,20.0,15%,16.0,45%,11.0,88,10.0,0.9,2.0,0.6,6.0,1.7,6.0,0.5,7.0,,,,,5.0,62.0,51.5,Phoenix,2.5,33.5722,-112.0892
2016.0,51.0,Atlanta,3.1,6.0,6%,6.0,66%,22.0,120,14.0,2.9,11.0,0.9,10.0,3.1,12.0,1.5,20.0,,,,,13.0,61.0,51.0,Atlanta,2.5,33.7628,-84.422
2016.0,52.0,Buffalo,1.1,2.0,8%,8.0,85%,33.0,52,5.0,5.9,20.0,0.8,8.0,2.4,9.0,0.7,9.0,,,,,12.0,60.0,50.0,Buffalo,2.5,42.9018,-78.8487
2016.0,52.0,Miami,1.9,3.0,6%,6.0,79%,30.0,88,10.0,3.3,13.0,0.7,7.0,1.4,4.0,1.5,19.0,,,,,11.0,60.0,50.0,Miami,2.5,25.784,-80.2101
2016.0,54.0,Dallas,7.2,14.0,13%,13.0,58%,18.0,63,7.0,2.6,9.0,0.4,4.0,1.7,6.0,0.7,8.0,,,,,7.0,59.0,49.0,Dallas,2.5,32.7935,-96.7667
2016.0,55.0,Glendale,4.8,9.0,5%,5.0,72%,26.0,39,4.0,4.7,20.0,1.3,14.0,4.1,17.0,0.5,6.0,,,,,14.0,58.0,48.5,Glendale,2.5,33.5791,-112.2311
2016.0,55.0,Nashville,13.2,20.0,11%,11.0,38%,7.0,90,10.0,3.1,12.0,0.9,10.0,2.2,8.0,0.8,10.0,,,,,10.0,58.0,48.5,Nashville,2.5,36.1715,-86.7842
2016.0,55.0,Orlando,3.4,6.0,6%,6.0,58%,18.0,119,14.0,5.2,20.0,0.4,4.0,2.6,10.0,1.6,20.0,,,,,14.0,58.0,48.5,Orlando,2.5,28.4773,-81.337
2016.0,58.0,Arlington,14.3,20.0,8%,8.0,55%,16.0,90,10.0,0.7,1.0,0.3,2.0,1.3,4.0,0.3,4.0,,,,,3.0,57.0,47.5,"Arlington, Texas",2.5,32.6998,-97.125
2016.0,58.0,Riverside,12.7,20.0,7%,7.0,46%,11.0,70,8.0,2.5,9.0,1.3,14.0,1.4,5.0,1.2,15.0,,,,,11.0,57.0,47.5,Riverside,2.5,33.9381,-117.3949
2016.0,60.0,Chesapeake,5.5,10.0,26%,20.0,38%,7.0,68,7.0,1.9,6.0,2.1,20.0,3.2,12.0,0.8,11.0,,,,,12.0,56.0,46.5,Chesapeake,2.5,36.6778,-76.3023
2016.0,60.0,Corpus,3.3,6.0,8%,8.0,72%,26.0,64,7.0,2.8,10.0,0.0,0.0,4.2,17.0,0.8,10.0,,,,,9.0,56.0,46.5,Corpus Christi,2.5,27.7254,-97.3767
2016.0,60.0,Garland,9.8,19.0,8%,8.0,56%,17.0,69,7.0,2.3,8.0,0.0,0.0,1.5,5.0,0.7,8.0,,,,,5.0,56.0,46.5,Garland,2.5,32.91,-96.6304
2016.0,60.0,Lexington,11.1,20.0,2%,2.0,51%,14.0,82,9.0,4.0,16.0,1.3,14.0,2.1,8.0,0.3,4.0,,,,,11.0,56.0,46.5,Lexington,2.5,38.0423,-84.4587
2016.0,60.0,Tulsa,10.0,19.0,8%,8.0,56%,16.0,53,5.0,2.1,7.0,0.5,5.0,2.8,11.0,0.6,8.0,,,,,8.0,56.0,46.5,Tulsa,2.5,36.1283,-95.9042
2016.0,65.0,Anaheim,8.7,17.0,7%,8.0,61%,19.0,65,7.0,1.4,4.0,0.3,2.0,1.3,4.0,0.2,2.0,,,,,3.0,54.0,45.0,Anaheim,2.5,33.839,-117.8574
2016.0,65.0,Columbus,7.1,14.0,9%,9.0,52%,14.0,89,10.0,1.8,6.0,0.6,6.0,1.8,6.0,0.7,8.0,,,,,7.0,54.0,45.0,Columbus,2.5,39.9862,-82.9855
2016.0,65.0,Durham,11.3,20.0,4%,3.0,48%,12.0,82,9.0,1.8,6.0,1.2,13.0,2.3,9.0,0.8,10.0,,,,,10.0,54.0,45.0,Durham,2.5,35.9792,-78.9022
2016.0,65.0,Los,4.8,9.0,14%,15.0,55%,16.0,80,9.0,0.8,1.0,0.3,2.0,1.1,3.0,1.1,14.0,,,,,5.0,54.0,45.0,Los Angeles,2.5,34.1141,-118.4068
2016.0,69.0,Greensboro,4.0,7.0,9%,10.0,59%,18.0,68,7.0,2.3,8.0,0.7,8.0,3.7,15.0,0.9,11.0,,,,,11.0,53.0,44.0,Greensboro,2.0,36.0956,-79.8271
2016.0,69.0,Toledo,5.3,10.0,6%,6.0,76%,28.0,45,4.0,1.9,6.0,0.4,3.0,2.8,11.0,0.1,1.0,,,,,5.0,53.0,44.0,Toledo,2.0,41.6638,-83.5827
2016.0,71.0,Bakersfield,9.0,17.0,6%,6.0,42%,9.0,84,9.0,2.0,7.0,1.9,20.0,3.0,12.0,0.4,5.0,,,,,11.0,52.0,43.5,Bakersfield,2.0,35.3529,-119.0359
2016.0,71.0,Chandler,8.3,16.0,4%,3.0,56%,16.0,67,7.0,2.6,9.0,1.6,18.0,2.2,8.0,0.2,3.0,,,,,10.0,52.0,43.5,Chandler,2.0,33.2825,-111.8514
2016.0,71.0,Reno,4.3,8.0,5%,5.0,71%,25.0,50,5.0,3.3,13.0,0.8,9.0,3.0,11.0,0.3,4.0,,,,,9.0,52.0,43.5,Reno,2.0,39.5497,-119.8483
2016.0,71.0,San,11.5,20.0,9%,9.0,36%,6.0,95,11.0,1.7,5.0,0.5,5.0,1.7,6.0,0.7,9.0,,,,,6.0,52.0,43.5,San Antonio,2.0,37.7558,-122.4449
2016.0,75.0,Detroit,2.4,4.0,6%,6.0,78%,29.0,15,1.0,3.1,12.0,0.6,6.0,4.7,19.0,0.4,5.0,,,,,11.0,51.0,42.5,Detroit,2.0,42.3834,-83.1024
2016.0,75.0,El,3.7,7.0,19%,20.0,49%,13.0,36,3.0,2.4,9.0,0.4,4.0,2.7,10.0,0.8,10.0,,,,,8.0,51.0,42.5,El Paso,2.0,31.8476,-106.43
2016.0,75.0,Newark,1.1,2.0,6%,6.0,91%,36.0,36,3.0,1.5,4.0,0.0,0.0,0.8,2.0,0.9,11.0,,,,,4.0,51.0,42.5,Newark,2.0,40.7245,-74.1725
2016.0,78.0,Chula,6.8,13.0,8%,8.0,52%,14.0,42,4.0,2.0,7.0,1.2,13.0,3.0,12.0,0.7,9.0,,,,,10.0,49.0,41.0,Chula Vista,2.0,32.6281,-117.0144
2016.0,78.0,Fort,7.5,14.0,6%,5.0,55%,16.0,81,9.0,1.4,4.0,0.1,1.0,2.3,9.0,0.3,4.0,,,,,5.0,49.0,41.0,Fort Worth,2.0,32.7817,-97.3474
2016.0,78.0,Houston,6.0,11.0,14%,15.0,48%,12.0,37,3.0,2.3,8.0,0.7,8.0,2.0,7.0,0.7,8.0,,,,,8.0,49.0,41.0,Houston,2.0,29.786,-95.3885
2016.0,78.0,Wichita,11.3,20.0,5%,4.0,50%,14.0,47,5.0,1.0,2.0,0.8,8.0,2.1,8.0,0.5,5.0,,,,,6.0,49.0,41.0,Wichita,2.0,37.6895,-97.3443
2016.0,82.0,Stockton,5.4,10.0,3%,2.0,71%,25.0,15,1.0,3.6,14.0,1.0,11.0,2.4,9.0,0.4,5.0,,,,,10.0,48.0,40.0,Stockton,2.0,37.9765,-121.3109
2016.0,83.0,Santa,6.0,11.0,3%,2.0,70%,25.0,44,4.0,1.3,3.0,0.0,0.0,1.3,4.0,0.5,7.0,,,,,4.0,46.0,38.5,Santa Ana,2.0,33.7367,-117.8819
2016.0,83.0,Tucson,5.0,9.0,3%,2.0,56%,17.0,81,9.0,1.2,3.0,1.3,15.0,1.9,7.0,0.8,10.0,,,,,9.0,46.0,38.5,Tucson,2.0,32.1541,-110.8787
2016.0,85.0,Irving,4.1,8.0,5%,5.0,57%,17.0,59,6.0,1.2,3.0,0.9,9.0,3.3,13.0,0.9,11.0,,,,,9.0,45.0,37.5,Irving,1.5,32.8583,-96.9702
2016.0,85.0,Memphis,10.0,19.0,5%,4.0,41%,9.0,53,5.0,2.9,11.0,0.5,4.0,1.8,6.0,0.9,12.0,,,,,8.0,45.0,37.5,Memphis,1.5,35.1087,-89.9663
2016.0,87.0,Lubbock,9.7,19.0,3%,2.0,53%,15.0,45,4.0,1.1,2.0,0.0,0.0,2.5,9.0,0.4,5.0,,,,,4.0,44.0,36.5,Lubbock,1.5,33.5657,-101.8879
2016.0,88.0,Baton,4.3,8.0,3%,2.0,50%,13.0,49,5.0,5.1,20.0,0.9,9.0,2.9,11.0,2.9,20.0,,,,,15.0,43.0,36.0,Baton Rouge,1.5,30.442,-91.1311
2016.0,89.0,Jacksonville,5.7,11.0,14%,15.0,32%,3.0,32,3.0,1.9,6.0,0.4,3.0,3.4,13.0,1.4,18.0,,,,,10.0,42.0,35.0,Jacksonville,1.5,30.3322,-81.6749
2016.0,89.0,Oklahoma,6.7,13.0,7%,7.0,42%,9.0,54,6.0,2.0,7.0,0.5,5.0,1.8,6.0,0.8,10.0,,,,,7.0,42.0,35.0,Oklahoma City,1.5,35.4676,-97.5136
